epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
253,19.049512059721227,19.049512059721227,4.203397555905496,11.4637,11.4637,3.1929
254,8.242353042511091,8.242353042511091,2.5981230787552807,8.5404,8.5404,2.6207
255,5.700197436221658,5.700197436221658,1.9750231195212273,1.9396,1.9396,1.0514
256,3.6167025598761153,3.6167025598761153,1.5047347276688263,4.1329,4.1329,1.6733
257,2.5288471350931143,2.5288471350931143,1.325993173784229,0.5593,0.5593,0.7190
258,0.8133283939263592,0.8133283939263592,0.8181764673111082,0.2501,0.2501,0.4979
259,0.3505632660976828,0.3505632660976828,0.5871534313580602,0.2109,0.2109,0.4570
260,0.3088743119207147,0.3088743119207147,0.5471060242200506,0.1809,0.1809,0.4233
261,0.31896357279117793,0.31896357279117793,0.5435652715342478,0.2082,0.2082,0.4481
262,0.3366136479459397,0.3366136479459397,0.544134326131684,0.1480,0.1480,0.3831
263,0.22858104722140588,0.22858104722140588,0.47419718158100205,0.1309,0.1309,0.3597
264,0.22927493959257048,0.22927493959257048,0.47503687392666116,0.1446,0.1446,0.3788
265,0.2024856501654403,0.2024856501654403,0.44768853317494883,0.1773,0.1773,0.4202
266,0.19134377637138106,0.19134377637138106,0.43430974892187973,0.1161,0.1161,0.3393
267,0.20391752029934976,0.20391752029934976,0.4424864063764952,0.1346,0.1346,0.3656
268,0.17657241878444202,0.17657241878444202,0.4178575059155184,0.1347,0.1347,0.3661
269,0.18066596566406015,0.18066596566406015,0.4232435455118447,0.1642,0.1642,0.4047
270,0.19824393624312256,0.19824393624312256,0.4428897704909722,0.0980,0.0980,0.3119
271,0.16044193393971823,0.16044193393971823,0.3978554887777245,0.0918,0.0918,0.3020
272,0.16932356786238004,0.16932356786238004,0.4063566027423885,0.1018,0.1018,0.3183
273,0.16205480960133958,0.16205480960133958,0.3970175525122308,0.1028,0.1028,0.3195
274,0.15113021790573042,0.15113021790573042,0.38720559917106817,0.1044,0.1044,0.3221
275,0.14761835367304005,0.14761835367304005,0.3820084630808672,0.0830,0.0830,0.2875
