epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
188,19.753618085706556,19.753618085706556,4.439284683280078,23.9523,23.9523,4.8772
189,19.556007024404163,19.556007024404163,4.418179400540789,23.1795,23.1795,4.7962
190,19.2341227660308,19.2341227660308,4.381424387339683,22.0575,22.0575,4.6820
191,19.30712787525074,19.30712787525074,4.388642081655774,21.9502,21.9502,4.6721
192,19.18651854025351,19.18651854025351,4.375203922436261,23.4877,23.4877,4.8246
193,20.445774696968698,20.445774696968698,4.512845782097682,23.0362,23.0362,4.7841
194,20.27808614679285,20.27808614679285,4.4952615242792,21.6976,21.6976,4.6405
195,19.432545017551732,19.432545017551732,4.401690879349852,22.6901,22.6901,4.7475
196,19.652422776093353,19.652422776093353,4.426372734468827,22.7606,22.7606,4.7502
197,19.314890474886507,19.314890474886507,4.388999272937974,24.2877,24.2877,4.9059
198,18.993157361004805,18.993157361004805,4.351649417668319,22.9646,22.9646,4.7717
199,19.126538302447344,19.126538302447344,4.368555095751972,23.4294,23.4294,4.8162
200,19.416031450838656,19.416031450838656,4.399709385901769,22.1411,22.1411,4.6887
201,18.905784297633815,18.905784297633815,4.340777241254728,21.7212,21.7212,4.6486
202,19.41995723827465,19.41995723827465,4.399355466193158,21.1137,21.1137,4.5781
203,18.69297437410097,18.69297437410097,4.318328194937651,21.2535,21.2535,4.5914
204,18.888066240259118,18.888066240259118,4.338052240693744,23.3844,23.3844,4.8089
205,18.542302157427812,18.542302157427812,4.3009388268209,21.7066,21.7066,4.6363
206,18.885151373373496,18.885151373373496,4.340901339226636,24.1298,24.1298,4.8872
207,20.180191143138988,20.180191143138988,4.483764014698699,24.5208,24.5208,4.9353
208,20.56735255267169,20.56735255267169,4.5280515409981295,22.8193,22.8193,4.7562
209,18.535950119430954,18.535950119430954,4.302866596228775,21.4011,21.4011,4.6068
210,17.979852083567028,17.979852083567028,4.234808241801014,21.0548,21.0548,4.5673
211,18.74862359021161,18.74862359021161,4.325675791503868,23.8163,23.8163,4.8503
212,18.209695455190296,18.209695455190296,4.261960324964269,20.7481,20.7481,4.5410
213,17.458362785545557,17.458362785545557,4.175182786067948,20.4555,20.4555,4.5067
214,17.63722296018858,17.63722296018858,4.195026362440653,21.0998,21.0998,4.5695
215,17.317257674964697,17.317257674964697,4.155514037962008,20.2878,20.2878,4.4907
216,17.23489539687698,17.23489539687698,4.146824727026376,19.2520,19.2520,4.3689
217,17.813400320104652,17.813400320104652,4.213781292581608,21.4278,21.4278,4.6106
