epoch,train_loss,train_mse,train_rmse,val_loss,val_mse,val_rmse
245,13.411187394024575,13.411187394024575,3.656641893904551,12.4626,12.4626,3.5266
246,13.413681683475025,13.413681683475025,3.6570714059498033,12.4637,12.4637,3.5267
247,13.434960835600553,13.434960835600553,3.65964870284639,12.5004,12.5004,3.5319
248,13.428209291745539,13.428209291745539,3.6587750802705976,12.4851,12.4851,3.5297
249,13.397586678805416,13.397586678805416,3.654263907364783,12.4767,12.4767,3.5286
250,13.399533859670978,13.399533859670978,3.6549473441981717,12.4655,12.4655,3.5270
251,13.39896237360288,13.39896237360288,3.654332997962423,12.4642,12.4642,3.5268
252,13.419370703501244,13.419370703501244,3.6574151550866616,12.4723,12.4723,3.5279
253,13.399600329464429,13.399600329464429,3.653591400204866,12.4745,12.4745,3.5282
254,13.39510078952737,13.39510078952737,3.653735397779348,12.4706,12.4706,3.5277
255,13.421591419063203,13.421591419063203,3.6579317847967374,12.4592,12.4592,3.5261
256,13.398579571345081,13.398579571345081,3.65316160428869,12.4661,12.4661,3.5270
257,13.39607289719255,13.39607289719255,3.6540308966059474,12.4622,12.4622,3.5265
258,13.417846470662992,13.417846470662992,3.65812843535856,12.4853,12.4853,3.5298
259,13.411385353297403,13.411385353297403,3.655819202546917,12.4809,12.4809,3.5292
260,13.413003451203647,13.413003451203647,3.6574275581750126,12.4604,12.4604,3.5262
261,13.404266409678002,13.404266409678002,3.6553989637225754,12.4601,12.4601,3.5262
262,13.421629030410557,13.421629030410557,3.6565181938779685,12.4607,12.4607,3.5263
263,13.43460531104101,13.43460531104101,3.6601561304554027,12.4736,12.4736,3.5281
264,13.392204284667969,13.392204284667969,3.6537762711340998,12.4561,12.4561,3.5256
265,13.390697440055952,13.390697440055952,3.654957283735092,12.4613,12.4613,3.5264
266,13.392321586608887,13.392321586608887,3.6530097750508794,12.4629,12.4629,3.5266
267,13.391617970923855,13.391617970923855,3.6533021897376483,12.4739,12.4739,3.5281
268,13.398092609562285,13.398092609562285,3.6532071009717355,12.5167,12.5167,3.5342
269,13.389838950274742,13.389838950274742,3.6542693028786823,12.4665,12.4665,3.5271
270,13.385053530131302,13.385053530131302,3.652126606981639,12.4670,12.4670,3.5272
271,13.385442381035793,13.385442381035793,3.6521306221360357,12.4615,12.4615,3.5264
272,13.392246781963191,13.392246781963191,3.6527722331566235,12.4709,12.4709,3.5277
273,13.38836715645986,13.38836715645986,3.6526663380326805,12.4682,12.4682,3.5274
274,13.402188431726744,13.402188431726744,3.6567331357913533,12.4524,12.4524,3.5251
275,13.392999622919788,13.392999622919788,3.654752884995014,12.4541,12.4541,3.5254
276,13.380811443067577,13.380811443067577,3.651945526997685,12.4607,12.4607,3.5263
277,13.4361626611997,13.4361626611997,3.6597289455838253,12.5019,12.5019,3.5321
278,13.444402577125864,13.444402577125864,3.660691305580814,12.4584,12.4584,3.5259
279,13.391555263571544,13.391555263571544,3.653697304425213,12.4788,12.4788,3.5288
280,13.387342635899374,13.387342635899374,3.65350955118406,12.4729,12.4729,3.5280
281,13.403639701947775,13.403639701947775,3.6555193108558868,12.4551,12.4551,3.5255
282,13.398827030234141,13.398827030234141,3.654707049679621,12.4601,12.4601,3.5262
283,13.37295890181032,13.37295890181032,3.6513980889207907,12.4590,12.4590,3.5260
284,13.377752944214704,13.377752944214704,3.6533006103921832,12.4483,12.4483,3.5245
285,13.395169610846532,13.395169610846532,3.6549521115063848,12.4687,12.4687,3.5274
286,13.394990463779397,13.394990463779397,3.655203134177764,12.4968,12.4968,3.5314
287,13.403101189495766,13.403101189495766,3.654713424343167,12.4565,12.4565,3.5257
288,14.354495518828092,14.354495518828092,3.76730760451124,18.7871,18.7871,4.3068
289,24.147022443274928,24.147022443274928,4.833586365727162,24.2462,24.2462,4.8173
290,20.347281325353336,20.347281325353336,4.427873824349202,14.5300,14.5300,3.7885
291,15.079405183661473,15.079405183661473,3.862173452746051,15.5898,15.5898,3.9201
292,15.43962605358803,15.43962605358803,3.8993139242810324,15.2002,15.2002,3.8579
293,14.66263802410805,14.66263802410805,3.816611674887776,14.6498,14.6498,3.7832
294,14.247641406647146,14.247641406647146,3.75499190715166,12.7249,12.7249,3.5633
295,14.043481225836766,14.043481225836766,3.7356549148506537,13.9770,13.9770,3.6846
296,14.171099362308032,14.171099362308032,3.7454718456045692,12.5902,12.5902,3.5444
297,13.861388324058218,13.861388324058218,3.7101298129367035,12.5609,12.5609,3.5404
298,13.534828708596425,13.534828708596425,3.6744139760301704,12.5293,12.5293,3.5360
299,13.478874415567477,13.478874415567477,3.664415021025871,12.5169,12.5169,3.5343
300,13.450171627410471,13.450171627410471,3.661296452441128,12.4970,12.4970,3.5315
301,13.451866763911836,13.451866763911836,3.6615173190353714,12.4878,12.4878,3.5302
302,13.432761767139173,13.432761767139173,3.6607497583077766,12.4862,12.4862,3.5299
303,13.43492423018364,13.43492423018364,3.658167354382274,12.4918,12.4918,3.5308
304,13.419362251072714,13.419362251072714,3.6573801855010166,12.4944,12.4944,3.5311
305,13.411545544454496,13.411545544454496,3.6572101511782464,12.4775,12.4775,3.5287
306,13.417051498204062,13.417051498204062,3.6575388625276757,12.4821,12.4821,3.5294
307,13.40957533170099,13.40957533170099,3.6563277527639375,12.4726,12.4726,3.5281
308,13.402895979685326,13.402895979685326,3.655914930466401,12.4840,12.4840,3.5297
309,13.387658628698897,13.387658628698897,3.653429947623968,12.4718,12.4718,3.5279
310,13.408202537118573,13.408202537118573,3.656244238152046,12.4901,12.4901,3.5305
311,13.406746498525958,13.406746498525958,3.6558620864631446,12.4695,12.4695,3.5276
312,13.400763799066413,13.400763799066413,3.6546894714042817,12.4706,12.4706,3.5277
313,13.397866471173012,13.397866471173012,3.6543262239735483,12.4611,12.4611,3.5264
314,13.38809554217613,13.38809554217613,3.65387272111136,12.4639,12.4639,3.5268
315,13.386749829331489,13.386749829331489,3.6536886536653923,12.4640,12.4640,3.5268
316,13.383921205180965,13.383921205180965,3.652577804758714,12.4646,12.4646,3.5269
317,13.38570137546487,13.38570137546487,3.653603103216633,12.4699,12.4699,3.5277
318,13.390213548320613,13.390213548320613,3.6536899440662847,12.4749,12.4749,3.5284
319,13.377119586892324,13.377119586892324,3.651017756164219,12.4699,12.4699,3.5277
320,13.386794808792741,13.386794808792741,3.6522093442231247,12.4608,12.4608,3.5264
321,13.376482885177822,13.376482885177822,3.6510367775389403,12.4706,12.4706,3.5277
322,13.384783209186711,13.384783209186711,3.653093697834544,12.4865,12.4865,3.5300
323,13.374350012165227,13.374350012165227,3.6510087289512887,12.4640,12.4640,3.5268
324,13.386195431016896,13.386195431016896,3.6509891434797446,12.4683,12.4683,3.5274
325,13.381041200193641,13.381041200193641,3.6533772304835836,12.4644,12.4644,3.5269
326,13.361957458600607,13.361957458600607,3.6500240433436786,12.4555,12.4555,3.5256
327,13.383032223949694,13.383032223949694,3.652455864267542,12.4617,12.4617,3.5265
328,13.373097720211499,13.373097720211499,3.652384201436532,12.4510,12.4510,3.5250
329,13.377800784698904,13.377800784698904,3.6521268195774352,12.4544,12.4544,3.5255
330,13.380795113027911,13.380795113027911,3.6521713774379454,12.4498,12.4498,3.5248
331,13.374538460822954,13.374538460822954,3.6513668273866164,12.4509,12.4509,3.5249
332,13.370306759664457,13.370306759664457,3.6507808396177563,12.4741,12.4741,3.5282
333,13.375447273254395,13.375447273254395,3.6513349805429214,12.4684,12.4684,3.5274
